6.156922741721315106e+03 1.366309427921809220e+04 1.746446790711099766e+02 3.804439794455488482e+03 3.097963555864853333e+03 5.737651723731944028e-03 1.559707093389228402e-02 1.477623939479365961e-02 7.223885211704654877e-03 0.000000000000000000e+00 1.483726058999999964e+01
6.559948383829749218e+03 1.392651000312709766e+04 1.875116257818196743e+02 5.393196600378577386e+03 4.937674731166973288e+03 7.180207710134569286e-03 2.337223172681066052e-02 1.645632990502489401e-02 9.479722760903228768e-03 0.000000000000000000e+00 1.511197797999999892e+01
7.732134796729222217e+03 1.382555320649459281e+04 1.819467221245599831e+02 4.897768451689164976e+03 4.833504061618350534e+03 7.011434775230225049e-03 2.649939120847515442e-02 2.019242791790843913e-02 8.784303052237178375e-03 0.000000000000000000e+00 1.446590054999999886e+01
8.866510317244696125e+03 1.415786055325792222e+04 1.669386248817142189e+02 6.602847386966401245e+03 6.103439742933771413e+03 1.218586864955905312e-02 3.626606166706560636e-02 2.615724218997945646e-02 1.469045256473966096e-02 0.000000000000000000e+00 1.317948905999999987e+01
7.943071007115841894e+03 1.392164216134752678e+04 1.600750211009266764e+02 6.426880821102158734e+03 5.628599997615942812e+03 1.155232506926608116e-02 3.172384688330127239e-02 2.476659822117992238e-02 1.333698851192591239e-02 0.000000000000000000e+00 1.394974473999999809e+01
7.308120041894341739e+03 1.378373748589693241e+04 1.475977834875308190e+02 5.327458796351430465e+03 4.940971114982708968e+03 9.418816576023589932e-03 2.460367622310116742e-02 1.944321851699947271e-02 1.064189896708482054e-02 0.000000000000000000e+00 1.266942880000000038e+01
1.137718415326200375e+04 1.415938469640658332e+04 1.552153112172283045e+02 6.811424090495595919e+03 6.486921545766435884e+03 1.465975392886647785e-02 3.315229833122949887e-02 2.294624136804280373e-02 1.670270595556096194e-02 0.000000000000000000e+00 1.158285131999999962e+01
9.452154045527882772e+03 1.405521815621365567e+04 1.481746159034541961e+02 5.925272484288782834e+03 5.493553242981631229e+03 1.089681155835616269e-02 3.612727240186664607e-02 1.876332947842951349e-02 1.313853475053451507e-02 0.000000000000000000e+00 1.217353665000000085e+01
1.014569397786198351e+04 1.404196621563581721e+04 1.502696502580012918e+02 6.308692117643362508e+03 5.652712757507085371e+03 1.270380042265942082e-02 2.736462306005555539e-02 2.290366398439367540e-02 1.097125368500046980e-02 0.000000000000000000e+00 1.164252180000000081e+01
1.546542027785139544e+04 1.566864123582052162e+04 2.334434305379138550e+02 1.124954292675364377e+04 9.918756483897495855e+03 8.060614973874402622e-02 4.213368560592145595e-02 3.976097991690569905e-02 2.309925570775254317e-02 0.000000000000000000e+00 9.029984940000000293e+00
1.548207283849668966e+04 1.573951653818335581e+04 2.096530088655713371e+02 1.088160832906068208e+04 9.975206952458484011e+03 9.794351242705155725e-02 3.353637090737004306e-02 3.845036567783410159e-02 2.798949227582346599e-02 0.000000000000000000e+00 9.253490149999999304e+00
1.711675423080583641e+04 1.615133966193380002e+04 2.563500147992037341e+02 1.405925297247396338e+04 1.204062211430580464e+04 1.212933405528717062e-01 7.006215634827672734e-02 3.604884785742702019e-02 3.567852073511741662e-02 0.000000000000000000e+00 8.137615719999999442e+00
1.627115948368099089e+04 1.545910148953593307e+04 2.770974424433326249e+02 1.166492252939394166e+04 1.053734800569246545e+04 2.151437305749413220e-01 7.916017644960948729e-02 4.696101963154351855e-02 3.330162161706860108e-02 0.000000000000000000e+00 7.928434720000000269e+00
1.712933024885708073e+04 1.571887144621915104e+04 2.829582254859168984e+02 1.288596839611535142e+04 1.223954668015147763e+04 1.392231250921681651e-01 6.162839778297764942e-02 4.917114459047153274e-02 3.860903880037440394e-02 0.000000000000000000e+00 9.096708290000000474e+00
1.645715109896635477e+04 1.528014173086734081e+04 2.785199960229003295e+02 1.289877585038465804e+04 1.128210991287018624e+04 1.625388625265773435e-01 7.680545371671448907e-02 4.318940349648554833e-02 4.416101962282002052e-02 0.000000000000000000e+00 9.024890420000000191e+00
1.806834395458673680e+04 1.529072857537780874e+04 2.917874203006768994e+02 1.180026988596145020e+04 1.082990249197437333e+04 1.877173481052555881e-01 7.857043527897980550e-02 4.539256667988118832e-02 4.002670197407910690e-02 0.000000000000000000e+00 9.250754239999999129e+00
1.888833181212441559e+04 1.598373295506252725e+04 2.881437550725133292e+02 1.421657738065816375e+04 1.356687012200755817e+04 2.206576318021441774e-01 8.232668204959420200e-02 4.642108625085018120e-02 4.952521481137159287e-02 0.000000000000000000e+00 9.188570040000000105e+00
1.679428476530733315e+04 1.569777581581187769e+04 2.566995065495015069e+02 1.457667778107409504e+04 1.355303782702540047e+04 2.006840408111376650e-01 9.813205973470015553e-02 4.790772842642455204e-02 3.775082742312800554e-02 0.000000000000000000e+00 8.872873919999999970e+00
1.940878012478405071e+04 1.657757325846691674e+04 2.886760547008261710e+02 1.785006563671502590e+04 1.574295583139381051e+04 2.129686498134527317e-01 1.225246203387059390e-01 5.079747804475171630e-02 4.709849407146739220e-02 0.000000000000000000e+00 1.229802854000000067e+01
1.753028096115489097e+04 1.597422166202497465e+04 2.714497561834344879e+02 1.418706213520012352e+04 1.303506482272519861e+04 2.062905971767924895e-01 7.414503247338903591e-02 4.576885527565642542e-02 3.600569884469771026e-02 0.000000000000000000e+00 1.187654341999999907e+01
1.641727633955860438e+04 1.566958073670009799e+04 2.458178401708784691e+02 1.243657744358404307e+04 1.118919592943962016e+04 2.087079539701528486e-01 8.313789888103673142e-02 4.299356142655111346e-02 3.044861701735079515e-02 0.000000000000000000e+00 1.165574628000000068e+01
2.011782679492008174e+04 1.691816528209840908e+04 3.247848301744145942e+02 1.819052995657127030e+04 1.645319017087418979e+04 2.308668430335487631e-01 9.168280850266982696e-02 5.953183116027307986e-02 4.894631100807877999e-02 0.000000000000000000e+00 1.368768928000000074e+01
1.934780065766856205e+04 1.705665777888081720e+04 3.251433081538065721e+02 1.630320752213321794e+04 1.593460469719161301e+04 2.391145537733966875e-01 8.255152223183538640e-02 5.868113790269477437e-02 3.488932772154273998e-02 0.000000000000000000e+00 1.213827517999999905e+01
1.812386659195222092e+04 1.611945089717332667e+04 2.910823905994528218e+02 1.434044861524420594e+04 1.323643817743313230e+04 2.379069260545522146e-01 9.951355199429383347e-02 4.365324743960862647e-02 3.717630787541674475e-02 0.000000000000000000e+00 1.355180323000000087e+01
1.931101264880858798e+04 1.683807619633760623e+04 3.313877041631635052e+02 1.703381400437382399e+04 1.548861400249954204e+04 2.366168974650512957e-01 7.511628849370077798e-02 4.450475656483299236e-02 4.980023965778420519e-02 0.000000000000000000e+00 1.289160855999999988e+01
2.031023456022303799e+04 1.752197403490378929e+04 3.403110935776321639e+02 1.726839478646079078e+04 1.679729158116778126e+04 2.568547769371126721e-01 7.123925719967751091e-02 4.527491909330473574e-02 3.785229983315713254e-02 0.000000000000000000e+00 1.289105157999999918e+01
1.810031716826224147e+04 1.638229653208725722e+04 3.032896707714753575e+02 1.444673229847596303e+04 1.302926650421024533e+04 2.452967041945613158e-01 8.104591697514236526e-02 4.062747249677525069e-02 3.899203896358012511e-02 0.000000000000000000e+00 1.389790859999999917e+01
2.088400591389243345e+04 1.803813382814071156e+04 3.612656267566883912e+02 1.774390384474677194e+04 1.668393386143099633e+04 2.578289959591247849e-01 1.129742233353560749e-01 5.000489694121947742e-02 4.292277062786196279e-02 0.000000000000000000e+00 1.440410295000000040e+01
2.284739485937238715e+04 1.912406257921346332e+04 4.328165926957460101e+02 2.027071885371963799e+04 1.867845326597452731e+04 2.790980343917726092e-01 9.181354139378498924e-02 6.304155212374117079e-02 5.298711470930610873e-02 0.000000000000000000e+00 1.422652440000000063e+01
