Tstart,Tstop,Nx,logfolder,resfolder,Kp,yaw,controller,wsp,_seed,_amp,Phase,seed,Tint,dx,Amplitude,filename
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,1,-29.96,1016,0.17600000000000002,1.3671875,1.42,dlc11_4_ipcpi_a1_-29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,1,29.96,1016,0.17600000000000002,1.3671875,1.42,dlc11_4_ipcpi_a1_+29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,2,-29.96,1016,0.17600000000000002,1.3671875,2.84,dlc11_4_ipcpi_a2_-29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,2,29.96,1016,0.17600000000000002,1.3671875,2.84,dlc11_4_ipcpi_a2_+29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,3,-29.96,1016,0.17600000000000002,1.3671875,4.26,dlc11_4_ipcpi_a3_-29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,3,29.96,1016,0.17600000000000002,1.3671875,4.26,dlc11_4_ipcpi_a3_+29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,4,-29.96,1016,0.17600000000000002,1.3671875,5.68,dlc11_4_ipcpi_a4_-29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,1,4,29.96,1016,0.17600000000000002,1.3671875,5.68,dlc11_4_ipcpi_a4_+29_16_1016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,1,-29.96,2016,0.17600000000000002,1.3671875,1.42,dlc11_4_ipcpi_a1_-29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,1,29.96,2016,0.17600000000000002,1.3671875,1.42,dlc11_4_ipcpi_a1_+29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,2,-29.96,2016,0.17600000000000002,1.3671875,2.84,dlc11_4_ipcpi_a2_-29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,2,29.96,2016,0.17600000000000002,1.3671875,2.84,dlc11_4_ipcpi_a2_+29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,3,-29.96,2016,0.17600000000000002,1.3671875,4.26,dlc11_4_ipcpi_a3_-29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,3,29.96,2016,0.17600000000000002,1.3671875,4.26,dlc11_4_ipcpi_a3_+29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,4,-29.96,2016,0.17600000000000002,1.3671875,5.68,dlc11_4_ipcpi_a4_-29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,2,4,29.96,2016,0.17600000000000002,1.3671875,5.68,dlc11_4_ipcpi_a4_+29_16_2016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,1,-29.96,3016,0.17600000000000002,1.3671875,1.42,dlc11_4_ipcpi_a1_-29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,1,29.96,3016,0.17600000000000002,1.3671875,1.42,dlc11_4_ipcpi_a1_+29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,2,-29.96,3016,0.17600000000000002,1.3671875,2.84,dlc11_4_ipcpi_a2_-29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,2,29.96,3016,0.17600000000000002,1.3671875,2.84,dlc11_4_ipcpi_a2_+29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,3,-29.96,3016,0.17600000000000002,1.3671875,4.26,dlc11_4_ipcpi_a3_-29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,3,29.96,3016,0.17600000000000002,1.3671875,4.26,dlc11_4_ipcpi_a3_+29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,4,-29.96,3016,0.17600000000000002,1.3671875,5.68,dlc11_4_ipcpi_a4_-29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,16,3,4,29.96,3016,0.17600000000000002,1.3671875,5.68,dlc11_4_ipcpi_a4_+29_16_3016
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,1,-29.96,1018,0.1697777777777778,1.5380859375,1.42,dlc11_4_ipcpi_a1_-29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,1,29.96,1018,0.1697777777777778,1.5380859375,1.42,dlc11_4_ipcpi_a1_+29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,2,-29.96,1018,0.1697777777777778,1.5380859375,2.84,dlc11_4_ipcpi_a2_-29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,2,29.96,1018,0.1697777777777778,1.5380859375,2.84,dlc11_4_ipcpi_a2_+29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,3,-29.96,1018,0.1697777777777778,1.5380859375,4.26,dlc11_4_ipcpi_a3_-29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,3,29.96,1018,0.1697777777777778,1.5380859375,4.26,dlc11_4_ipcpi_a3_+29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,4,-29.96,1018,0.1697777777777778,1.5380859375,5.68,dlc11_4_ipcpi_a4_-29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,1,4,29.96,1018,0.1697777777777778,1.5380859375,5.68,dlc11_4_ipcpi_a4_+29_18_1018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,1,-29.96,2018,0.1697777777777778,1.5380859375,1.42,dlc11_4_ipcpi_a1_-29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,1,29.96,2018,0.1697777777777778,1.5380859375,1.42,dlc11_4_ipcpi_a1_+29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,2,-29.96,2018,0.1697777777777778,1.5380859375,2.84,dlc11_4_ipcpi_a2_-29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,2,29.96,2018,0.1697777777777778,1.5380859375,2.84,dlc11_4_ipcpi_a2_+29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,3,-29.96,2018,0.1697777777777778,1.5380859375,4.26,dlc11_4_ipcpi_a3_-29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,3,29.96,2018,0.1697777777777778,1.5380859375,4.26,dlc11_4_ipcpi_a3_+29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,4,-29.96,2018,0.1697777777777778,1.5380859375,5.68,dlc11_4_ipcpi_a4_-29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,2,4,29.96,2018,0.1697777777777778,1.5380859375,5.68,dlc11_4_ipcpi_a4_+29_18_2018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,1,-29.96,3018,0.1697777777777778,1.5380859375,1.42,dlc11_4_ipcpi_a1_-29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,1,29.96,3018,0.1697777777777778,1.5380859375,1.42,dlc11_4_ipcpi_a1_+29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,2,-29.96,3018,0.1697777777777778,1.5380859375,2.84,dlc11_4_ipcpi_a2_-29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,2,29.96,3018,0.1697777777777778,1.5380859375,2.84,dlc11_4_ipcpi_a2_+29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,3,-29.96,3018,0.1697777777777778,1.5380859375,4.26,dlc11_4_ipcpi_a3_-29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,3,29.96,3018,0.1697777777777778,1.5380859375,4.26,dlc11_4_ipcpi_a3_+29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,4,-29.96,3018,0.1697777777777778,1.5380859375,5.68,dlc11_4_ipcpi_a4_-29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,18,3,4,29.96,3018,0.1697777777777778,1.5380859375,5.68,dlc11_4_ipcpi_a4_+29_18_3018
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,1,-29.96,1020,0.1648,1.708984375,1.42,dlc11_4_ipcpi_a1_-29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,1,29.96,1020,0.1648,1.708984375,1.42,dlc11_4_ipcpi_a1_+29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,2,-29.96,1020,0.1648,1.708984375,2.84,dlc11_4_ipcpi_a2_-29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,2,29.96,1020,0.1648,1.708984375,2.84,dlc11_4_ipcpi_a2_+29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,3,-29.96,1020,0.1648,1.708984375,4.26,dlc11_4_ipcpi_a3_-29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,3,29.96,1020,0.1648,1.708984375,4.26,dlc11_4_ipcpi_a3_+29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,4,-29.96,1020,0.1648,1.708984375,5.68,dlc11_4_ipcpi_a4_-29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,1,4,29.96,1020,0.1648,1.708984375,5.68,dlc11_4_ipcpi_a4_+29_20_1020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,1,-29.96,2020,0.1648,1.708984375,1.42,dlc11_4_ipcpi_a1_-29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,1,29.96,2020,0.1648,1.708984375,1.42,dlc11_4_ipcpi_a1_+29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,2,-29.96,2020,0.1648,1.708984375,2.84,dlc11_4_ipcpi_a2_-29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,2,29.96,2020,0.1648,1.708984375,2.84,dlc11_4_ipcpi_a2_+29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,3,-29.96,2020,0.1648,1.708984375,4.26,dlc11_4_ipcpi_a3_-29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,3,29.96,2020,0.1648,1.708984375,4.26,dlc11_4_ipcpi_a3_+29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,4,-29.96,2020,0.1648,1.708984375,5.68,dlc11_4_ipcpi_a4_-29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,2,4,29.96,2020,0.1648,1.708984375,5.68,dlc11_4_ipcpi_a4_+29_20_2020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,1,-29.96,3020,0.1648,1.708984375,1.42,dlc11_4_ipcpi_a1_-29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,1,29.96,3020,0.1648,1.708984375,1.42,dlc11_4_ipcpi_a1_+29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,2,-29.96,3020,0.1648,1.708984375,2.84,dlc11_4_ipcpi_a2_-29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,2,29.96,3020,0.1648,1.708984375,2.84,dlc11_4_ipcpi_a2_+29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,3,-29.96,3020,0.1648,1.708984375,4.26,dlc11_4_ipcpi_a3_-29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,3,29.96,3020,0.1648,1.708984375,4.26,dlc11_4_ipcpi_a3_+29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,4,-29.96,3020,0.1648,1.708984375,5.68,dlc11_4_ipcpi_a4_-29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,20,3,4,29.96,3020,0.1648,1.708984375,5.68,dlc11_4_ipcpi_a4_+29_20_3020
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,1,-29.96,1022,0.16072727272727275,1.8798828125,1.42,dlc11_4_ipcpi_a1_-29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,1,29.96,1022,0.16072727272727275,1.8798828125,1.42,dlc11_4_ipcpi_a1_+29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,2,-29.96,1022,0.16072727272727275,1.8798828125,2.84,dlc11_4_ipcpi_a2_-29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,2,29.96,1022,0.16072727272727275,1.8798828125,2.84,dlc11_4_ipcpi_a2_+29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,3,-29.96,1022,0.16072727272727275,1.8798828125,4.26,dlc11_4_ipcpi_a3_-29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,3,29.96,1022,0.16072727272727275,1.8798828125,4.26,dlc11_4_ipcpi_a3_+29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,4,-29.96,1022,0.16072727272727275,1.8798828125,5.68,dlc11_4_ipcpi_a4_-29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,1,4,29.96,1022,0.16072727272727275,1.8798828125,5.68,dlc11_4_ipcpi_a4_+29_22_1022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,1,-29.96,2022,0.16072727272727275,1.8798828125,1.42,dlc11_4_ipcpi_a1_-29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,1,29.96,2022,0.16072727272727275,1.8798828125,1.42,dlc11_4_ipcpi_a1_+29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,2,-29.96,2022,0.16072727272727275,1.8798828125,2.84,dlc11_4_ipcpi_a2_-29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,2,29.96,2022,0.16072727272727275,1.8798828125,2.84,dlc11_4_ipcpi_a2_+29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,3,-29.96,2022,0.16072727272727275,1.8798828125,4.26,dlc11_4_ipcpi_a3_-29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,3,29.96,2022,0.16072727272727275,1.8798828125,4.26,dlc11_4_ipcpi_a3_+29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,4,-29.96,2022,0.16072727272727275,1.8798828125,5.68,dlc11_4_ipcpi_a4_-29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,2,4,29.96,2022,0.16072727272727275,1.8798828125,5.68,dlc11_4_ipcpi_a4_+29_22_2022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,1,-29.96,3022,0.16072727272727275,1.8798828125,1.42,dlc11_4_ipcpi_a1_-29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,1,29.96,3022,0.16072727272727275,1.8798828125,1.42,dlc11_4_ipcpi_a1_+29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,2,-29.96,3022,0.16072727272727275,1.8798828125,2.84,dlc11_4_ipcpi_a2_-29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,2,29.96,3022,0.16072727272727275,1.8798828125,2.84,dlc11_4_ipcpi_a2_+29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,3,-29.96,3022,0.16072727272727275,1.8798828125,4.26,dlc11_4_ipcpi_a3_-29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,3,29.96,3022,0.16072727272727275,1.8798828125,4.26,dlc11_4_ipcpi_a3_+29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,4,-29.96,3022,0.16072727272727275,1.8798828125,5.68,dlc11_4_ipcpi_a4_-29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,22,3,4,29.96,3022,0.16072727272727275,1.8798828125,5.68,dlc11_4_ipcpi_a4_+29_22_3022
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,1,-29.96,1024,0.15733333333333335,2.05078125,1.42,dlc11_4_ipcpi_a1_-29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,1,29.96,1024,0.15733333333333335,2.05078125,1.42,dlc11_4_ipcpi_a1_+29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,2,-29.96,1024,0.15733333333333335,2.05078125,2.84,dlc11_4_ipcpi_a2_-29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,2,29.96,1024,0.15733333333333335,2.05078125,2.84,dlc11_4_ipcpi_a2_+29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,3,-29.96,1024,0.15733333333333335,2.05078125,4.26,dlc11_4_ipcpi_a3_-29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,3,29.96,1024,0.15733333333333335,2.05078125,4.26,dlc11_4_ipcpi_a3_+29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,4,-29.96,1024,0.15733333333333335,2.05078125,5.68,dlc11_4_ipcpi_a4_-29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,1,4,29.96,1024,0.15733333333333335,2.05078125,5.68,dlc11_4_ipcpi_a4_+29_24_1024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,1,-29.96,2024,0.15733333333333335,2.05078125,1.42,dlc11_4_ipcpi_a1_-29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,1,29.96,2024,0.15733333333333335,2.05078125,1.42,dlc11_4_ipcpi_a1_+29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,2,-29.96,2024,0.15733333333333335,2.05078125,2.84,dlc11_4_ipcpi_a2_-29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,2,29.96,2024,0.15733333333333335,2.05078125,2.84,dlc11_4_ipcpi_a2_+29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,3,-29.96,2024,0.15733333333333335,2.05078125,4.26,dlc11_4_ipcpi_a3_-29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,3,29.96,2024,0.15733333333333335,2.05078125,4.26,dlc11_4_ipcpi_a3_+29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,4,-29.96,2024,0.15733333333333335,2.05078125,5.68,dlc11_4_ipcpi_a4_-29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,2,4,29.96,2024,0.15733333333333335,2.05078125,5.68,dlc11_4_ipcpi_a4_+29_24_2024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,1,-29.96,3024,0.15733333333333335,2.05078125,1.42,dlc11_4_ipcpi_a1_-29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,1,29.96,3024,0.15733333333333335,2.05078125,1.42,dlc11_4_ipcpi_a1_+29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,2,-29.96,3024,0.15733333333333335,2.05078125,2.84,dlc11_4_ipcpi_a2_-29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,2,29.96,3024,0.15733333333333335,2.05078125,2.84,dlc11_4_ipcpi_a2_+29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,3,-29.96,3024,0.15733333333333335,2.05078125,4.26,dlc11_4_ipcpi_a3_-29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,3,29.96,3024,0.15733333333333335,2.05078125,4.26,dlc11_4_ipcpi_a3_+29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,4,-29.96,3024,0.15733333333333335,2.05078125,5.68,dlc11_4_ipcpi_a4_-29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,24,3,4,29.96,3024,0.15733333333333335,2.05078125,5.68,dlc11_4_ipcpi_a4_+29_24_3024
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,1,-29.96,1026,0.15446153846153846,2.2216796875,1.42,dlc11_4_ipcpi_a1_-29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,1,29.96,1026,0.15446153846153846,2.2216796875,1.42,dlc11_4_ipcpi_a1_+29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,2,-29.96,1026,0.15446153846153846,2.2216796875,2.84,dlc11_4_ipcpi_a2_-29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,2,29.96,1026,0.15446153846153846,2.2216796875,2.84,dlc11_4_ipcpi_a2_+29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,3,-29.96,1026,0.15446153846153846,2.2216796875,4.26,dlc11_4_ipcpi_a3_-29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,3,29.96,1026,0.15446153846153846,2.2216796875,4.26,dlc11_4_ipcpi_a3_+29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,4,-29.96,1026,0.15446153846153846,2.2216796875,5.68,dlc11_4_ipcpi_a4_-29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,1,4,29.96,1026,0.15446153846153846,2.2216796875,5.68,dlc11_4_ipcpi_a4_+29_26_1026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,1,-29.96,2026,0.15446153846153846,2.2216796875,1.42,dlc11_4_ipcpi_a1_-29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,1,29.96,2026,0.15446153846153846,2.2216796875,1.42,dlc11_4_ipcpi_a1_+29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,2,-29.96,2026,0.15446153846153846,2.2216796875,2.84,dlc11_4_ipcpi_a2_-29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,2,29.96,2026,0.15446153846153846,2.2216796875,2.84,dlc11_4_ipcpi_a2_+29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,3,-29.96,2026,0.15446153846153846,2.2216796875,4.26,dlc11_4_ipcpi_a3_-29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,3,29.96,2026,0.15446153846153846,2.2216796875,4.26,dlc11_4_ipcpi_a3_+29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,4,-29.96,2026,0.15446153846153846,2.2216796875,5.68,dlc11_4_ipcpi_a4_-29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,2,4,29.96,2026,0.15446153846153846,2.2216796875,5.68,dlc11_4_ipcpi_a4_+29_26_2026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,1,-29.96,3026,0.15446153846153846,2.2216796875,1.42,dlc11_4_ipcpi_a1_-29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,1,29.96,3026,0.15446153846153846,2.2216796875,1.42,dlc11_4_ipcpi_a1_+29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,2,-29.96,3026,0.15446153846153846,2.2216796875,2.84,dlc11_4_ipcpi_a2_-29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,2,29.96,3026,0.15446153846153846,2.2216796875,2.84,dlc11_4_ipcpi_a2_+29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,3,-29.96,3026,0.15446153846153846,2.2216796875,4.26,dlc11_4_ipcpi_a3_-29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,3,29.96,3026,0.15446153846153846,2.2216796875,4.26,dlc11_4_ipcpi_a3_+29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,4,-29.96,3026,0.15446153846153846,2.2216796875,5.68,dlc11_4_ipcpi_a4_-29_26_3026
100,700,8192,./log/dlc11_4/,./res/dlc11_4/,-1,0,ipcpi,26,3,4,29.96,3026,0.15446153846153846,2.2216796875,5.68,dlc11_4_ipcpi_a4_+29_26_3026
