Tstart,Tstop,Nx,logfolder,resfolder,controller,Kp,yaw,wsp,_seed,seed,Tint,dx,filename
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,16,3,3016,0.17600000000000002,1.3671875,dlc11_5_16_ipc00_GS_075_3016
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,18,1,1018,0.1697777777777778,1.5380859375,dlc11_5_18_ipc00_GS_075_1018
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,18,2,2018,0.1697777777777778,1.5380859375,dlc11_5_18_ipc00_GS_075_2018
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,18,3,3018,0.1697777777777778,1.5380859375,dlc11_5_18_ipc00_GS_075_3018
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,20,1,1020,0.1648,1.708984375,dlc11_5_20_ipc00_GS_075_1020
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,20,2,2020,0.1648,1.708984375,dlc11_5_20_ipc00_GS_075_2020
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,20,3,3020,0.1648,1.708984375,dlc11_5_20_ipc00_GS_075_3020
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,22,1,1022,0.16072727272727275,1.8798828125,dlc11_5_22_ipc00_GS_075_1022
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,22,2,2022,0.16072727272727275,1.8798828125,dlc11_5_22_ipc00_GS_075_2022
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,22,3,3022,0.16072727272727275,1.8798828125,dlc11_5_22_ipc00_GS_075_3022
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,24,1,1024,0.15733333333333335,2.05078125,dlc11_5_24_ipc00_GS_075_1024
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,24,2,2024,0.15733333333333335,2.05078125,dlc11_5_24_ipc00_GS_075_2024
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,24,3,3024,0.15733333333333335,2.05078125,dlc11_5_24_ipc00_GS_075_3024
100,700,8192,./log/dlc11_5/,./res/dlc11_5/,ipc00_GS,-0.075,0,26,1,1026,0.15446153846153846,2.2216796875,dlc11_5_26_ipc00_GS_075_1026
