Tstart,Tstop,Nx,logfolder,resfolder,yaw,Phase,Kp,wsp,controller,_seed,_amp,seed,Tint,dx,Amplitude,filename
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc04,3,3,3016,0.17600000000000002,1.3671875,3.3600000000000003,dlc15_2_ipc04_a3_16_3016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc04,3,4,3016,0.17600000000000002,1.3671875,4.48,dlc15_2_ipc04_a4_16_3016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,1,1,1016,0.17600000000000002,1.3671875,1.39,dlc15_2_ipc07_a1_16_1016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,1,2,1016,0.17600000000000002,1.3671875,2.78,dlc15_2_ipc07_a2_16_1016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,1,3,1016,0.17600000000000002,1.3671875,4.17,dlc15_2_ipc07_a3_16_1016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,1,4,1016,0.17600000000000002,1.3671875,5.56,dlc15_2_ipc07_a4_16_1016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,2,1,2016,0.17600000000000002,1.3671875,1.39,dlc15_2_ipc07_a1_16_2016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,2,2,2016,0.17600000000000002,1.3671875,2.78,dlc15_2_ipc07_a2_16_2016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,2,3,2016,0.17600000000000002,1.3671875,4.17,dlc15_2_ipc07_a3_16_2016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,2,4,2016,0.17600000000000002,1.3671875,5.56,dlc15_2_ipc07_a4_16_2016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,3,1,3016,0.17600000000000002,1.3671875,1.39,dlc15_2_ipc07_a1_16_3016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,3,2,3016,0.17600000000000002,1.3671875,2.78,dlc15_2_ipc07_a2_16_3016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,3,3,3016,0.17600000000000002,1.3671875,4.17,dlc15_2_ipc07_a3_16_3016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,16,ipc07,3,4,3016,0.17600000000000002,1.3671875,5.56,dlc15_2_ipc07_a4_16_3016
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,1,1,1018,0.1697777777777778,1.5380859375,1.12,dlc15_2_ipc04_a1_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,1,2,1018,0.1697777777777778,1.5380859375,2.24,dlc15_2_ipc04_a2_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,1,3,1018,0.1697777777777778,1.5380859375,3.3600000000000003,dlc15_2_ipc04_a3_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,1,4,1018,0.1697777777777778,1.5380859375,4.48,dlc15_2_ipc04_a4_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,2,1,2018,0.1697777777777778,1.5380859375,1.12,dlc15_2_ipc04_a1_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,2,2,2018,0.1697777777777778,1.5380859375,2.24,dlc15_2_ipc04_a2_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,2,3,2018,0.1697777777777778,1.5380859375,3.3600000000000003,dlc15_2_ipc04_a3_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,2,4,2018,0.1697777777777778,1.5380859375,4.48,dlc15_2_ipc04_a4_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,3,1,3018,0.1697777777777778,1.5380859375,1.12,dlc15_2_ipc04_a1_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,3,2,3018,0.1697777777777778,1.5380859375,2.24,dlc15_2_ipc04_a2_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,3,3,3018,0.1697777777777778,1.5380859375,3.3600000000000003,dlc15_2_ipc04_a3_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc04,3,4,3018,0.1697777777777778,1.5380859375,4.48,dlc15_2_ipc04_a4_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,1,1,1018,0.1697777777777778,1.5380859375,1.39,dlc15_2_ipc07_a1_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,1,2,1018,0.1697777777777778,1.5380859375,2.78,dlc15_2_ipc07_a2_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,1,3,1018,0.1697777777777778,1.5380859375,4.17,dlc15_2_ipc07_a3_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,1,4,1018,0.1697777777777778,1.5380859375,5.56,dlc15_2_ipc07_a4_18_1018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,2,1,2018,0.1697777777777778,1.5380859375,1.39,dlc15_2_ipc07_a1_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,2,2,2018,0.1697777777777778,1.5380859375,2.78,dlc15_2_ipc07_a2_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,2,3,2018,0.1697777777777778,1.5380859375,4.17,dlc15_2_ipc07_a3_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,2,4,2018,0.1697777777777778,1.5380859375,5.56,dlc15_2_ipc07_a4_18_2018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,3,1,3018,0.1697777777777778,1.5380859375,1.39,dlc15_2_ipc07_a1_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,3,2,3018,0.1697777777777778,1.5380859375,2.78,dlc15_2_ipc07_a2_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,3,3,3018,0.1697777777777778,1.5380859375,4.17,dlc15_2_ipc07_a3_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,18,ipc07,3,4,3018,0.1697777777777778,1.5380859375,5.56,dlc15_2_ipc07_a4_18_3018
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,1,1,1020,0.1648,1.708984375,1.12,dlc15_2_ipc04_a1_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,1,2,1020,0.1648,1.708984375,2.24,dlc15_2_ipc04_a2_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,1,3,1020,0.1648,1.708984375,3.3600000000000003,dlc15_2_ipc04_a3_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,1,4,1020,0.1648,1.708984375,4.48,dlc15_2_ipc04_a4_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,2,1,2020,0.1648,1.708984375,1.12,dlc15_2_ipc04_a1_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,2,2,2020,0.1648,1.708984375,2.24,dlc15_2_ipc04_a2_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,2,3,2020,0.1648,1.708984375,3.3600000000000003,dlc15_2_ipc04_a3_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,2,4,2020,0.1648,1.708984375,4.48,dlc15_2_ipc04_a4_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,3,1,3020,0.1648,1.708984375,1.12,dlc15_2_ipc04_a1_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,3,2,3020,0.1648,1.708984375,2.24,dlc15_2_ipc04_a2_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,3,3,3020,0.1648,1.708984375,3.3600000000000003,dlc15_2_ipc04_a3_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc04,3,4,3020,0.1648,1.708984375,4.48,dlc15_2_ipc04_a4_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,1,1,1020,0.1648,1.708984375,1.39,dlc15_2_ipc07_a1_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,1,2,1020,0.1648,1.708984375,2.78,dlc15_2_ipc07_a2_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,1,3,1020,0.1648,1.708984375,4.17,dlc15_2_ipc07_a3_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,1,4,1020,0.1648,1.708984375,5.56,dlc15_2_ipc07_a4_20_1020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,2,1,2020,0.1648,1.708984375,1.39,dlc15_2_ipc07_a1_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,2,2,2020,0.1648,1.708984375,2.78,dlc15_2_ipc07_a2_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,2,3,2020,0.1648,1.708984375,4.17,dlc15_2_ipc07_a3_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,2,4,2020,0.1648,1.708984375,5.56,dlc15_2_ipc07_a4_20_2020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,3,1,3020,0.1648,1.708984375,1.39,dlc15_2_ipc07_a1_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,3,2,3020,0.1648,1.708984375,2.78,dlc15_2_ipc07_a2_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,3,3,3020,0.1648,1.708984375,4.17,dlc15_2_ipc07_a3_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,20,ipc07,3,4,3020,0.1648,1.708984375,5.56,dlc15_2_ipc07_a4_20_3020
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,1,1,1022,0.16072727272727275,1.8798828125,1.12,dlc15_2_ipc04_a1_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,1,2,1022,0.16072727272727275,1.8798828125,2.24,dlc15_2_ipc04_a2_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,1,3,1022,0.16072727272727275,1.8798828125,3.3600000000000003,dlc15_2_ipc04_a3_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,1,4,1022,0.16072727272727275,1.8798828125,4.48,dlc15_2_ipc04_a4_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,2,1,2022,0.16072727272727275,1.8798828125,1.12,dlc15_2_ipc04_a1_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,2,2,2022,0.16072727272727275,1.8798828125,2.24,dlc15_2_ipc04_a2_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,2,3,2022,0.16072727272727275,1.8798828125,3.3600000000000003,dlc15_2_ipc04_a3_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,2,4,2022,0.16072727272727275,1.8798828125,4.48,dlc15_2_ipc04_a4_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,3,1,3022,0.16072727272727275,1.8798828125,1.12,dlc15_2_ipc04_a1_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,3,2,3022,0.16072727272727275,1.8798828125,2.24,dlc15_2_ipc04_a2_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,3,3,3022,0.16072727272727275,1.8798828125,3.3600000000000003,dlc15_2_ipc04_a3_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc04,3,4,3022,0.16072727272727275,1.8798828125,4.48,dlc15_2_ipc04_a4_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,1,1,1022,0.16072727272727275,1.8798828125,1.39,dlc15_2_ipc07_a1_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,1,2,1022,0.16072727272727275,1.8798828125,2.78,dlc15_2_ipc07_a2_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,1,3,1022,0.16072727272727275,1.8798828125,4.17,dlc15_2_ipc07_a3_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,1,4,1022,0.16072727272727275,1.8798828125,5.56,dlc15_2_ipc07_a4_22_1022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,2,1,2022,0.16072727272727275,1.8798828125,1.39,dlc15_2_ipc07_a1_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,2,2,2022,0.16072727272727275,1.8798828125,2.78,dlc15_2_ipc07_a2_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,2,3,2022,0.16072727272727275,1.8798828125,4.17,dlc15_2_ipc07_a3_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,2,4,2022,0.16072727272727275,1.8798828125,5.56,dlc15_2_ipc07_a4_22_2022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,3,1,3022,0.16072727272727275,1.8798828125,1.39,dlc15_2_ipc07_a1_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,3,2,3022,0.16072727272727275,1.8798828125,2.78,dlc15_2_ipc07_a2_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,3,3,3022,0.16072727272727275,1.8798828125,4.17,dlc15_2_ipc07_a3_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,22,ipc07,3,4,3022,0.16072727272727275,1.8798828125,5.56,dlc15_2_ipc07_a4_22_3022
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,1,1,1024,0.15733333333333335,2.05078125,1.12,dlc15_2_ipc04_a1_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,1,2,1024,0.15733333333333335,2.05078125,2.24,dlc15_2_ipc04_a2_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,1,3,1024,0.15733333333333335,2.05078125,3.3600000000000003,dlc15_2_ipc04_a3_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,1,4,1024,0.15733333333333335,2.05078125,4.48,dlc15_2_ipc04_a4_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,2,1,2024,0.15733333333333335,2.05078125,1.12,dlc15_2_ipc04_a1_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,2,2,2024,0.15733333333333335,2.05078125,2.24,dlc15_2_ipc04_a2_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,2,3,2024,0.15733333333333335,2.05078125,3.3600000000000003,dlc15_2_ipc04_a3_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,2,4,2024,0.15733333333333335,2.05078125,4.48,dlc15_2_ipc04_a4_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,3,1,3024,0.15733333333333335,2.05078125,1.12,dlc15_2_ipc04_a1_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,3,2,3024,0.15733333333333335,2.05078125,2.24,dlc15_2_ipc04_a2_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,3,3,3024,0.15733333333333335,2.05078125,3.3600000000000003,dlc15_2_ipc04_a3_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc04,3,4,3024,0.15733333333333335,2.05078125,4.48,dlc15_2_ipc04_a4_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,1,1,1024,0.15733333333333335,2.05078125,1.39,dlc15_2_ipc07_a1_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,1,2,1024,0.15733333333333335,2.05078125,2.78,dlc15_2_ipc07_a2_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,1,3,1024,0.15733333333333335,2.05078125,4.17,dlc15_2_ipc07_a3_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,1,4,1024,0.15733333333333335,2.05078125,5.56,dlc15_2_ipc07_a4_24_1024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,2,1,2024,0.15733333333333335,2.05078125,1.39,dlc15_2_ipc07_a1_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,2,2,2024,0.15733333333333335,2.05078125,2.78,dlc15_2_ipc07_a2_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,2,3,2024,0.15733333333333335,2.05078125,4.17,dlc15_2_ipc07_a3_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,2,4,2024,0.15733333333333335,2.05078125,5.56,dlc15_2_ipc07_a4_24_2024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,3,1,3024,0.15733333333333335,2.05078125,1.39,dlc15_2_ipc07_a1_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,3,2,3024,0.15733333333333335,2.05078125,2.78,dlc15_2_ipc07_a2_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,3,3,3024,0.15733333333333335,2.05078125,4.17,dlc15_2_ipc07_a3_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,24,ipc07,3,4,3024,0.15733333333333335,2.05078125,5.56,dlc15_2_ipc07_a4_24_3024
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,1,1,1026,0.15446153846153846,2.2216796875,1.12,dlc15_2_ipc04_a1_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,1,2,1026,0.15446153846153846,2.2216796875,2.24,dlc15_2_ipc04_a2_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,1,3,1026,0.15446153846153846,2.2216796875,3.3600000000000003,dlc15_2_ipc04_a3_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,1,4,1026,0.15446153846153846,2.2216796875,4.48,dlc15_2_ipc04_a4_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,2,1,2026,0.15446153846153846,2.2216796875,1.12,dlc15_2_ipc04_a1_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,2,2,2026,0.15446153846153846,2.2216796875,2.24,dlc15_2_ipc04_a2_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,2,3,2026,0.15446153846153846,2.2216796875,3.3600000000000003,dlc15_2_ipc04_a3_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,2,4,2026,0.15446153846153846,2.2216796875,4.48,dlc15_2_ipc04_a4_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,3,1,3026,0.15446153846153846,2.2216796875,1.12,dlc15_2_ipc04_a1_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,3,2,3026,0.15446153846153846,2.2216796875,2.24,dlc15_2_ipc04_a2_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,3,3,3026,0.15446153846153846,2.2216796875,3.3600000000000003,dlc15_2_ipc04_a3_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc04,3,4,3026,0.15446153846153846,2.2216796875,4.48,dlc15_2_ipc04_a4_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,1,1,1026,0.15446153846153846,2.2216796875,1.39,dlc15_2_ipc07_a1_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,1,2,1026,0.15446153846153846,2.2216796875,2.78,dlc15_2_ipc07_a2_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,1,3,1026,0.15446153846153846,2.2216796875,4.17,dlc15_2_ipc07_a3_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,1,4,1026,0.15446153846153846,2.2216796875,5.56,dlc15_2_ipc07_a4_26_1026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,2,1,2026,0.15446153846153846,2.2216796875,1.39,dlc15_2_ipc07_a1_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,2,2,2026,0.15446153846153846,2.2216796875,2.78,dlc15_2_ipc07_a2_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,2,3,2026,0.15446153846153846,2.2216796875,4.17,dlc15_2_ipc07_a3_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,2,4,2026,0.15446153846153846,2.2216796875,5.56,dlc15_2_ipc07_a4_26_2026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,3,1,3026,0.15446153846153846,2.2216796875,1.39,dlc15_2_ipc07_a1_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,3,2,3026,0.15446153846153846,2.2216796875,2.78,dlc15_2_ipc07_a2_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,3,3,3026,0.15446153846153846,2.2216796875,4.17,dlc15_2_ipc07_a3_26_3026
100,700,8192,./log/dlc15_2/,./res/dlc15_2/,0,0,-1,26,ipc07,3,4,3026,0.15446153846153846,2.2216796875,5.56,dlc15_2_ipc07_a4_26_3026
